Wikipedia_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_Languages,Movie_Countries,Movie_Genres,Year,Month,Revenue_with_inflation,log_revenues
22945150,To Please a Lady,1950-10-13,1900000.0,91.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Auto racing', 'Black-and-white']",1950,10.0,23072385.89211618,16.954147044486763
9467480,King Solomon's Mines,1950-11-09,10050000.0,103.0,['English Language'],['United States of America'],"['Action/Adventure', 'Romance Film', 'Action', 'Adventure']",1950,11.0,122040778.00829874,18.619865792819454
41881,All About Eve,1950,2900000.0,139.0,"['French Language', 'English Language']",['United States of America'],"['LGBT', 'Black comedy', 'Comedy-drama', 'Drama', 'Black-and-white']",1950,,35215746.887966804,17.377003895306796
31092862,The Daughter of Rosie O'Grady,1950-03-30,2250000.0,104.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Comedy']",1950,3.0,27322562.240663897,17.123223374530696
170936,Harvey,1950-10-13,2600000.0,109.0,['English Language'],['United States of America'],"['Screwball comedy', 'Fantasy', 'Comedy', 'Black-and-white']",1950,10.0,31572738.589211613,17.267804603341805
31304479,Copper Canyon,1950-09-22,2200000.0,83.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",1950,9.0,26715394.190871365,17.100750518678637
5990251,At War With The Army,1950-12-30,3350000.0,90.0,['English Language'],['United States of America'],"['Comedy', 'Slapstick']",1950,12.0,40680259.33609958,17.521253504151343
4793122,Fancy Pants,1950-07-19,2600000.0,92.0,['English Language'],['United States of America'],"['Musical', 'Comedy', 'Slapstick']",1950,7.0,31572738.589211613,17.267804603341805
3255424,Duchess of Idaho,1950,2600000.0,98.0,['English Language'],['United States of America'],['Musical'],1950,,31572738.589211613,17.267804603341805
5318135,My Friend Irma Goes West,1950-05-31,2400000.0,90.0,['English Language'],['United States of America'],"['Crime Fiction', 'Road movie', 'Comedy']",1950,5.0,29144066.39004149,17.187761895668267
1024760,Winchester '73,1950,2250000.0,93.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",1950,,27322562.240663897,17.123223374530696
4500088,All the King's Men,1950-01,2400000.0,109.0,['English Language'],['United States of America'],"['Drama', 'Political drama']",1950,,29144066.39004149,17.187761895668267
25951913,Ma and Pa Kettle Go to Town,1950-04-01,2175000.0,79.0,['English Language'],['United States of America'],['Comedy'],1950,4.0,26411810.1659751,17.089321822855016
6982498,Kim,1950-12-07,2900000.0,113.0,['English Language'],['United States of America'],"['Family Film', 'Drama', 'Adventure']",1950,12.0,35215746.887966804,17.377003895306796
35766299,Kansas Raiders,1950-11-15,1200000.0,80.0,['English Language'],['United States of America'],"['Western', 'Action', 'Adventure', 'War film']",1950,11.0,14572033.195020745,16.494614715108323
76368,Sunset Boulevard,1950-08-10,5000000.0,104.0,['English Language'],['United States of America'],"['Drama', 'Film noir']",1950,8.0,60716804.979253106,17.921731070748468
80944,Father of the Bride,1950-06-16,4150000.0,92.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Family Film', 'Drama', 'Comedy']",1950,6.0,50394948.132780075,17.735401492556974
15799422,Branded,1950,2200000.0,104.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",1950,,26715394.190871365,17.100750518678637
5979134,Tea for Two,1950,2400000.0,98.0,['English Language'],['United States of America'],"['Romantic comedy', 'Backstage Musical', 'Comedy of manners', 'Musical', 'Drama', 'Comedy', 'Romance Film']",1950,,29144066.39004149,17.187761895668267
2066293,Born Yesterday,1950-12-26,4150000.0,102.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Satire', 'Comedy']",1950,12.0,50394948.132780075,17.735401492556974
10004330,Halls of Montezuma,1950,2650000.0,113.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'War film']",1950,,32179906.639004145,17.2868527983125
4432750,Cyrano de Bergerac,1950,1900000.0,112.0,['English Language'],['France'],"['Swashbuckler films', 'Costume drama', 'Epic', 'Black-and-white', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1950,,23072385.89211618,16.954147044486763
7222016,The Mudlark,1950-10-30,1000000.0,99.0,['English Language'],"['United States of America', 'United Kingdom']","['Period piece', 'Drama', 'Black-and-white']",1950,10.0,12143360.99585062,16.312293158314368
26252539,Key to the City,1950-02-02,2240000.0,101.0,['English Language'],['United States of America'],"['Romance Film', 'Comedy']",1950,2.0,27201128.63070539,17.118769024181315
24147327,September Affair,1950-10-18,1425000.0,104.0,"['Italian Language', 'English Language']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",1950,10.0,17304289.419087134,16.66646497203498
11026396,Annie Get Your Gun,1950,8000000.0,107.0,['English Language'],['United States of America'],"['Romantic comedy', 'Western', 'Action/Adventure', 'Musical', 'Comedy', 'Romance Film']",1950,,97146887.96680497,18.391734699994203
35755021,Breakthrough,1950-11-17,1900000.0,91.0,['English Language'],['United States of America'],"['Drama', 'War film']",1950,11.0,23072385.89211618,16.954147044486763
26178764,Wabash Avenue,1950,2050000.0,92.0,['English Language'],['United States of America'],['Musical'],1950,,24893890.041493773,17.030132951464683
7315440,Three Came Home,1950-02-20,1900000.0,106.0,['English Language'],['United States of America'],"['Film adaptation', 'Docudrama', 'War film', 'Drama', 'Black-and-white', 'Biopic [feature]']",1950,2.0,23072385.89211618,16.954147044486763
3145948,The Gunfighter,1950,1950000.0,85.0,['English Language'],['United States of America'],['Western'],1950,,23679553.94190871,16.980122530890025
444919,The Redhead from Wyoming,1953-01-08,1100000.0,81.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action', 'Romance Film']",1953,1.0,12056947.56554307,16.305151613209098
7641358,Man in the Dark,1953-04-09,1450000.0,70.0,['English Language'],['United States of America'],"['Crime Fiction', 'Film noir']",1953,4.0,15893249.06367041,16.581404989837257
36353797,Meet Me at the Fair,1953-01,1300000.0,87.0,['English Language'],['United States of America'],"['Musical', 'Drama', 'Romance Film']",1953,,14249119.850187264,16.472205697872266
9459581,Trouble Along the Way,1953-04-04,2450000.0,110.0,['English Language'],['United States of America'],"['Sports', 'Melodrama', 'Drama', 'Comedy', 'Black-and-white']",1953,4.0,26854110.48689138,17.10592945796141
17247457,Francis Covers the Big Town,1953-06-17,1800000.0,86.0,['English Language'],['United States of America'],"['Crime Fiction', ""Children's/Family"", 'Animal Picture', 'Black-and-white', 'Fantasy', 'Comedy']",1953,6.0,19729550.56179775,16.79762809830689
18716845,I Love Melvin,1953,1250000.0,77.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Comedy']",1953,,13701076.779026216,16.432984984718985
2074330,Let's Do it Again,1953-07-17,1250000.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Comedy']",1953,7.0,13701076.779026216,16.432984984718985
5256717,The Charge at Feather River,1953-07-11,3650000.0,95.0,['English Language'],['United States of America'],"['Western', 'Action', 'Cavalry Film']",1953,7.0,40007144.19475655,17.504568600999175
75255,The Naked Spur,1953,2250000.0,91.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action']",1953,,24661938.202247187,17.020771649621103
8781770,Second Chance,1953-07-18,2000000.0,82.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Film noir']",1953,7.0,21921722.846441943,16.90298861396472
23968261,Fair Wind to Java,1953-04-28,1300000.0,,['English Language'],['United States of America'],['Adventure'],1953,4.0,14249119.850187264,16.472205697872266
4429283,Hondo,1953-11-27,4100000.0,83.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",1953,11.0,44939531.83520599,17.620828407115035
7378213,"Ride, Vaquero!",1953-07-15,1650000.0,90.0,['English Language'],['United States of America'],"['Western', 'Action']",1953,7.0,18085421.348314606,16.710616721317262
1148228,Calamity Jane,1953-11-04,2500000.0,97.0,['English Language'],['United States of America'],"['Romance Film', 'Western', 'Biography', 'Musical', 'Comedy']",1953,11.0,27402153.55805243,17.12613216527893
418598,Gentlemen Prefer Blondes,1953-07-01,5100000.0,91.0,"['French Language', 'English Language']",['United States of America'],"['Musical', 'Drama', 'Romance Film', 'Comedy']",1953,7.0,55900393.25842696,17.839081973135052
8972250,"Kiss Me, Kate",1953,4500000.0,110.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy', 'Filmed Play']",1953,,49323876.404494375,17.713918830181047
1093364,I Confess,1953-03-22,2000000.0,95.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Psychological thriller', 'Film noir']",1953,3.0,21921722.846441943,16.90298861396472
27639550,Law and Order,1953,1000000.0,80.0,['English Language'],['United States of America'],"['Western', 'Action']",1953,,10960861.423220972,16.209841433404772
1591883,Torch Song,1953,1200000.0,89.0,['English Language'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Romance Film']",1953,,13153033.707865167,16.392162990198727
24427315,The Girl Who Had Everything,1953,1000000.0,69.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama']",1953,,10960861.423220972,16.209841433404772
212090,Young Bess,1953,4095000.0,112.0,['English Language'],['United States of America'],"['Costume drama', 'Biographical film', 'Historical fiction', 'Drama', 'Biopic [feature]']",1953,,44884727.52808988,17.619608150709805
15856289,The Master of Ballantrae,1953,2000000.0,89.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Epic', 'Action/Adventure', 'Drama', 'Action']",1953,,21921722.846441943,16.90298861396472
14946143,Beneath the 12-Mile Reef,1953-12-02,3600000.0,102.0,['English Language'],['United States of America'],"['Adventure', 'Action/Adventure', 'Drama', 'Romantic drama', 'Romance Film', 'Action']",1953,12.0,39459101.1235955,17.49077527886684
7105919,Salome,1953-03-24,4750000.0,103.0,['English Language'],['United States of America'],"['Costume drama', 'Period piece', 'Drama', 'Epic']",1953,3.0,52064091.760299616,17.767986051451324
15300649,Here Come the Girls,1953,2000000.0,78.0,['English Language'],['United States of America'],"['Musical', 'Comedy']",1953,,21921722.846441943,16.90298861396472
36353520,The Man Behind the Gun,1953-01-31,2000000.0,82.0,['English Language'],['United States of America'],['Western'],1953,1.0,21921722.846441943,16.90298861396472
22525391,Seminole,1953-03,1400000.0,87.0,['English Language'],['United States of America'],"['Western', 'Action']",1953,,15345205.992509361,16.546313670025985
1564113,The Big Heat,1953,1250000.0,90.0,['English Language'],['United States of America'],"['Crime Fiction', 'Black-and-white', 'Drama', 'Suspense', 'Film noir']",1953,,13701076.779026216,16.432984984718985
36353663,Mister Scoutmaster,1953-08-28,1600000.0,87.0,['English Language'],['United States of America'],['Comedy film'],1953,8.0,17537378.277153555,16.679845062650507
7053488,The Story of Three Loves,1953-03-05,1350000.0,122.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Musical']",1953,3.0,14797162.921348313,16.50994602585511
21088926,Off Limits,1953-02-19,2500000.0,89.0,['English Language'],['United States of America'],['Comedy'],1953,2.0,27402153.55805243,17.12613216527893
35654696,Desert Legion,1953-04-20,1650000.0,86.0,['English Language'],['United States of America'],"['Action', 'Adventure']",1953,4.0,18085421.348314606,16.710616721317262
982199,Peter Pan,1953-02-05,87404651.0,77.0,"['English Language', 'American Sign Language']",['United States of America'],"['Adventure', 'Animation', 'Musical', 'Drama', 'Fantasy', 'Family Film']",1953,2.0,958030267.3559924,20.680389929753364
36354224,Take Me to Town,1953-06-19,1000000.0,81.0,['English Language'],['United States of America'],"['Western', 'Adventure', 'Comedy film']",1953,6.0,10960861.423220972,16.209841433404772
26188378,Treasure of the Golden Condor,1953,1200000.0,93.0,['English Language'],['United States of America'],"['Action', 'Adventure']",1953,,13153033.707865167,16.392162990198727
22786230,King of the Khyber Rifles,1953-12-22,2600000.0,100.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Adventure', 'War film']",1953,12.0,28498239.70037453,17.16535287843221
76310,Roman Holiday,1953-08-27,12000000.0,117.0,"['Italian Language', 'German Language', 'English Language']","['United States of America', 'Italy']","['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",1953,8.0,131530337.07865167,18.694748083192774
2229321,Thunder Bay,1953-05-21,2400000.0,104.0,['English Language'],['United States of America'],"['Action', 'Drama', 'Adventure', 'Addiction Drama']",1953,5.0,26306067.415730335,17.085310170758675
15759166,The Red Beret,1953,8000000.0,88.0,['English Language'],['United Kingdom'],"['Drama', 'War film']",1953,,87686891.38576777,18.28928297508461
156641,Stalag 17,1953,3300000.0,120.0,['English Language'],['United States of America'],"['Ensemble Film', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy', 'War film']",1953,,36170842.69662921,17.40376390187721
22526146,The Lawless Breed,1953-01-03,1300000.0,83.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Western', 'Drama']",1953,1.0,14249119.850187264,16.472205697872266
7074438,Miss Sadie Thompson,1953,2900000.0,91.0,['English Language'],['United States of America'],"['Musical', 'Drama']",1953,,31786498.12734082,17.2745521703972
9230147,All the Brothers Were Valiant,1953-11-13,4710000.0,101.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Adventure']",1953,11.0,51625657.30337078,17.7595293414331
10020058,Destination Gobi,1953-03-20,1200000.0,89.0,['English Language'],['United States of America'],"['Action', 'Adventure', 'War film']",1953,3.0,13153033.707865167,16.392162990198727
42293,From Here to Eternity,1953-08-05,30500000.0,118.0,['English Language'],['United States of America'],"['War film', 'Epic', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1953,8.0,334306273.40823966,19.62756811701814
26198375,Easy to Love,1953,4800000.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Sports', 'Comedy']",1953,,52612134.83146067,17.778457351318618
6944471,Never Let Me Go,1953,1750000.0,69.0,['English Language'],['United Kingdom'],"['Drama', 'Black-and-white']",1953,,19181507.490636703,16.769457221340197
74907,The Living Desert,1953-11-10,2600000.0,69.0,['English Language'],['United States of America'],"['Nature', 'Animals', 'Documentary']",1953,11.0,28498239.70037453,17.16535287843221
6210573,The Desert Rats,1953,1100000.0,88.0,"['German Language', 'English Language']",['United States of America'],"['War film', 'Drama', 'Black-and-white', 'Combat Films']",1953,,12056947.56554307,16.305151613209098
36354068,Down Among the Sheltering Palms,1953,1000000.0,87.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Comedy']",1953,,10960861.423220972,16.209841433404772
187642,The Moon Is Blue,1953-07-08,3500000.0,99.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Sex comedy', 'Comedy']",1953,7.0,38363014.981273405,17.46260440190014
26304712,Ma and Pa Kettle on Vacation,1953,2200000.0,76.0,['English Language'],['United States of America'],['Comedy film'],1953,,24113895.13108614,16.998298793769045
2009711,It Came from Outer Space,1953,1600000.0,81.0,['English Language'],['United States of America'],"['B-movie', 'Science Fiction', 'Horror']",1953,,17537378.277153555,16.679845062650507
9143120,The President's Lady,1953,1350000.0,96.0,['English Language'],['United States of America'],"['Historical fiction', 'Black-and-white', 'Marriage Drama', 'Drama', 'Biopic [feature]', 'Romance Film']",1953,,14797162.921348313,16.50994602585511
24507147,Blowing Wild,1953-09-16,2000000.0,90.0,['English Language'],['United States of America'],"['Romance Film', 'Drama']",1953,9.0,21921722.846441943,16.90298861396472
1633705,Niagara,1953-01-21,2350000.0,92.0,['English Language'],['United States of America'],"['Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",1953,1.0,25758024.344569284,17.06425676156084
23624549,Escape from Fort Bravo,1953-12-04,2000000.0,99.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action', 'Adventure']",1953,12.0,21921722.846441943,16.90298861396472
22766241,South Sea Woman,1953-06-27,2000000.0,99.0,['English Language'],['United States of America'],"['Adventure', 'Comedy-drama', 'Black-and-white', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'War film', 'Action']",1953,6.0,21921722.846441943,16.90298861396472
767099,The Sword and the Rose,1953-07-23,1000000.0,92.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Costume drama', 'Historical fiction', 'Drama', 'History', 'Family Film']",1953,7.0,10960861.423220972,16.209841433404772
6703830,Knights of the Round Table,1953-12-22,4400000.0,116.0,['English Language'],"['United States of America', 'United Kingdom']","['Adventure', 'Costume drama', 'Costume Adventure', 'Epic', 'Action/Adventure', 'Drama', 'Film adaptation', 'Action']",1953,12.0,48227790.26217228,17.69144597432899
73366,The Band Wagon,1953,5700000.0,112.0,['English Language'],['United States of America'],"['Backstage Musical', 'Musical', 'Comedy', 'Musical comedy']",1953,,62476910.112359546,17.95030760824528
7548602,The Robe,1953,36000000.0,134.0,['English Language'],['United States of America'],"['Christian film', 'Sword and Sandal', 'Costume drama', 'Roadshow theatrical release', 'Epic', 'Period piece', 'Drama']",1953,,394591011.235955,19.793360371860885
21606370,Botany Bay,1953,1900000.0,94.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Historical fiction', 'Action/Adventure', 'Drama', 'Film adaptation']",1953,,20825636.704119846,16.851695319577168
76351,Shane,1953-04-23,20000000.0,117.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Drama']",1953,4.0,219217228.46441945,19.205573706958763
22812257,The Great Sioux Uprising,1953-07-17,1350000.0,80.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action']",1953,7.0,14797162.921348313,16.50994602585511
187635,Lili,1953-03-10,1500000.0,81.0,['English Language'],['United States of America'],"['Musical', 'Family Film', 'Drama', 'Romance Film']",1953,3.0,16441292.134831458,16.615306541512936
187636,Mogambo,1953-10-09,5200000.0,111.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Adventure']",1953,10.0,56996479.40074906,17.858500058992156
1004644,Robot Monster,1953-06-10,1000000.0,62.0,['English Language'],['United States of America'],"['Alien Film', 'Science Fiction', 'Dystopia']",1953,6.0,10960861.423220972,16.209841433404772
21745410,Latin Lovers,1953,1500000.0,104.0,['English Language'],['United States of America'],"['Romance Film', 'Comedy', 'Musical']",1953,,16441292.134831458,16.615306541512936
9169875,White Witch Doctor,1953,2500000.0,96.0,['English Language'],['United States of America'],['Adventure'],1953,,27402153.55805243,17.12613216527893
27346771,All I Desire,1953-06-25,1200000.0,79.0,['English Language'],['United States of America'],"['Family Drama', 'Drama']",1953,6.0,13153033.707865167,16.392162990198727
35836829,The Moonlighter,1953-09-19,1000000.0,77.0,['English Language'],['United States of America'],"['Romantic drama', 'Western', 'Action', 'Romance Film']",1953,9.0,10960861.423220972,16.209841433404772
3409107,By the Light of the Silvery Moon,1953-03-26,2125000.0,101.0,['English Language'],['United States of America'],"['Romantic comedy', 'Period piece', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1953,3.0,23291830.524344567,16.963613235781153
26206134,The Farmer Takes a Wife,1953-07,1150000.0,81.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Comedy', 'Black-and-white', 'Musical comedy']",1953,,12604990.636704119,16.34960337577993
1893079,Battle Circus,1953-03-06,1525000.0,90.0,['English Language'],['United States of America'],"['Drama', 'War film']",1953,3.0,16715313.670411984,16.63183584346415
36353890,The I Don't Care Girl,1953-01-14,1250000.0,78.0,['English Language'],['United States of America'],"['Musical', 'Biographical film']",1953,1.0,13701076.779026216,16.432984984718985
911882,How to Marry a Millionaire,1953-11-05,7500000.0,95.0,"['French Language', 'Arabic Language', 'Latin Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",1953,11.0,82206460.67415729,18.22474445394704
21166371,Call Me Madam,1953-03-25,2850000.0,114.0,['English Language'],['United States of America'],"['Political cinema', 'Romance Film', 'Musical', 'Romantic comedy', 'Comedy']",1953,3.0,31238455.056179773,17.25716042768533
22132828,So Big,1953-10-21,2000000.0,101.0,['English Language'],['United States of America'],"['Drama', 'Black-and-white']",1953,10.0,21921722.846441943,16.90298861396472
1622296,Scared Stiff,1953-04-27,3500000.0,108.0,['English Language'],['United States of America'],"['Musical', 'Comedy']",1953,4.0,38363014.981273405,17.46260440190014
35881224,Column South,1953-05-20,1100000.0,84.0,['English Language'],['United States of America'],['Western'],1953,5.0,12056947.56554307,16.305151613209098
36354051,Devil's Canyon,1953-08-13,1000000.0,92.0,['English Language'],['United States of America'],['Western'],1953,8.0,10960861.423220972,16.209841433404772
2347609,Little Boy Lost,1953,3000000.0,95.0,['English Language'],['United States of America'],"['Drama', 'Black-and-white']",1953,,32882584.269662917,17.308453722072883
22088384,Arrowhead,1953-08-03,1200000.0,105.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action']",1953,8.0,13153033.707865167,16.392162990198727
16927051,Small Town Girl,1953-04-10,1300000.0,92.0,['English Language'],['United States of America'],"['Romance Film', 'Musical']",1953,4.0,14249119.850187264,16.472205697872266
6692620,Money From Home,1953-12-31,3500000.0,100.0,['English Language'],['United States of America'],"['Musical', 'Screwball comedy', 'Comedy', 'Slapstick']",1953,12.0,38363014.981273405,17.46260440190014
35027687,So This Is Love,1953,1750000.0,101.0,['English Language'],['United States of America'],"['Musical', 'Biopic [feature]']",1953,,19181507.490636703,16.769457221340197
3600737,Jeopardy,1953-03-30,1200000.0,69.0,['English Language'],['United States of America'],"['Thriller', 'Psychological thriller', 'Film noir']",1953,3.0,13153033.707865167,16.392162990198727
905530,Pickup on South Street,1953,1900000.0,80.0,['English Language'],['United States of America'],"['Thriller', 'Black-and-white', 'Drama', 'Political thriller', 'Political drama', 'Film noir', 'Spy']",1953,,20825636.704119846,16.851695319577168
22539062,Pony Express,1953-06-15,1400000.0,101.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action']",1953,6.0,15345205.992509361,16.546313670025985
7068258,Abbott and Costello Go to Mars,1953,1250000.0,77.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Adventure', 'Black-and-white', 'Comedy', 'Family Film', 'Slapstick']",1953,,13701076.779026216,16.432984984718985
32809321,The Mississippi Gambler,1953-01-13,3000000.0,99.0,['English Language'],['United States of America'],"['Romance Film', 'Action', 'Adventure']",1953,1.0,32882584.269662917,17.308453722072883
25045707,The War of the Worlds,1953-08-26,2000000.0,85.0,['English Language'],['United States of America'],"['Alien invasion', 'Thriller', 'Science Fiction', 'Doomsday film']",1953,8.0,21921722.846441943,16.90298861396472
2268241,"The Long, Long Trailer",1953,4000000.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",1953,,43843445.69288389,17.596135794524663
12814753,"I, the Jury",1953-07-29,1400000.0,87.0,['English Language'],['United States of America'],"['Crime Fiction', 'Mystery', 'Detective', 'Black-and-white', 'Film noir']",1953,7.0,15345205.992509361,16.546313670025985
20912988,Gunsmoke,1953,1300000.0,79.0,['English Language'],['United States of America'],"['Western', 'Action']",1953,,14249119.850187264,16.472205697872266
32050796,Never Wave at a WAC,1953-01-28,1600000.0,87.0,['English Language'],['United States of America'],"['Romance Film', 'Adventure', 'Comedy film']",1953,1.0,17537378.277153555,16.679845062650507
5081408,The Caddy,1953-08-10,3500000.0,95.0,['English Language'],['United States of America'],"['Comedy', 'Slapstick']",1953,8.0,38363014.981273405,17.46260440190014
1809672,The Glenn Miller Story,1953-12-10,7000000.0,115.0,['English Language'],['United States of America'],"['Biography', 'Musical', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film', 'Musical Drama']",1953,12.0,76726029.96254681,18.155751582460088
13409492,Return to Paradise,1953-07-10,1800000.0,100.0,['English Language'],['United States of America'],['Drama'],1953,7.0,19729550.56179775,16.79762809830689
7120714,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953-08-10,1200000.0,76.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Horror', 'Black-and-white', 'Comedy', 'Slapstick']",1953,8.0,13153033.707865167,16.392162990198727
32998860,The Girl Next Door,1953-05-13,1200000.0,92.0,[],[],"['Comedy film', 'Musical']",1953,5.0,13153033.707865167,16.392162990198727
22763437,City Beneath the Sea,1953-03-11,1250000.0,87.0,['English Language'],['United States of America'],['Adventure'],1953,3.0,13701076.779026216,16.432984984718985
22778879,The Desert Song,1953-05-20,2000000.0,110.0,['English Language'],['United States of America'],"['Musical', 'Romance Film']",1953,5.0,21921722.846441943,16.90298861396472
1203778,Titanic,1953-04-16,2250000.0,103.0,['English Language'],['United States of America'],"['Black-and-white', 'Action/Adventure', 'Drama', 'Disaster', 'Romantic drama', 'Romance Film', 'Action']",1953,4.0,24661938.202247187,17.020771649621103
8121583,Houdini,1953,1800000.0,106.0,['English Language'],['United States of America'],"['Biographical film', 'Biography', 'Drama', 'Period piece']",1953,,19729550.56179775,16.79762809830689
3626936,Island in the Sky,1953-09-05,2750000.0,109.0,['English Language'],['United States of America'],"['Disaster', 'Action/Adventure', 'Action', 'Drama', 'Adventure']",1953,9.0,30142368.913857676,17.221442345083254
3670013,Harlow,1965-06-23,1000000.0,109.0,['English Language'],['United States of America'],"['Biographical film', 'Biography', 'Drama', 'Black-and-white']",1965,6.0,9290634.92063492,16.044517452979388
327427,The Greatest Story Ever Told,1965-02-15,12000000.0,260.0,['English Language'],['United States of America'],"['Christian film', 'Biography', 'Costume drama', 'Family Drama', 'Epic', 'Hagiography', 'Period piece', 'Drama', 'Family Film']",1965,2.0,111487619.04761904,18.52942410276739
97758,Doctor Zhivago,1965-12-22,111721910.0,200.0,"['Russian Language', 'English Language']","['United States of America', 'Italy']","['Roadshow theatrical release', 'Epic', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']",1965,12.0,1037967478.4460317,20.760530290222434
4257310,Dear Brigitte,1965,2200000.0,100.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Domestic Comedy']",1965,,20439396.825396825,16.83297481334366
602789,The Nanny,1965,2000000.0,91.0,['English Language'],['United Kingdom'],"['Thriller', 'Horror', 'Psychological thriller', 'Black-and-white', 'Drama', 'Psycho-biddy']",1965,,18581269.84126984,16.737664633539335
20745486,The Pawnbroker,1965,3000000.0,111.0,['English Language'],['United States of America'],"['Drama', 'Film adaptation']",1965,,27871904.76190476,17.1431297416475
6152265,Thunderball,1965-12-09,141200000.0,130.0,"['French Language', 'English Language']","['Thailand', 'United Kingdom']","['Thriller', 'Action Thrillers', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",1965,12.0,1311837650.7936506,20.994694778038532
4836239,The Sound of Music,1965-03-02,286214286.0,172.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Roadshow theatrical release', 'Musical', 'Drama', 'Romance Film', 'Biographical film', 'Family Film', 'Musical Drama']",1965,3.0,2659112440.2961903,21.70125823499853
3899170,36 Hours,1965-01-28,2000000.0,115.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'War film']",1965,1.0,18581269.84126984,16.737664633539335
161882,Cat Ballou,1965-06-24,20000000.0,96.0,['English Language'],['United States of America'],"['Parody', 'Comedy Western', 'Musical', 'Musical comedy', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Film adaptation']",1965,6.0,185812698.4126984,19.040249726533382
4429858,The Knack...and How to Get It,1965-06-03,2500000.0,84.0,['English Language'],['United Kingdom'],"['Romantic comedy', 'Sex comedy', 'Black-and-white', 'Comedy', 'Romance Film', 'British New Wave']",1965,6.0,23226587.3015873,16.960808184853544
24300269,Track 29,1988-07-12,429028.0,90.0,['English Language'],"['United States of America', 'United Kingdom']",['Drama'],1988,7.0,1061345.6410819949,13.875048133707917
6973699,And God Created Woman,1988-03-18,717376.0,97.0,['English Language'],['United States of America'],"['Romantic comedy', 'Drama', 'Remake', 'Indie', 'Comedy']",1988,3.0,1774671.7944209634,14.389126059243129
