,Actor_name,Wikipedia_movie_ID,Actor age at movie release,log_revenues,Revenue_with_inflation,revenues_in_millions
317,Ed Lauter,7151365.95,52.65,17.540987290655796,65654684.89938285,41.4910081506546
318,Martin Short,9482013.966666667,49.06666666666667,17.534935855421008,115986836.99761638,41.2406861695292
319,John Goodman,7452981.915254237,46.10344827586207,17.534925090278843,119173812.9920975,41.240242210069276
320,Robert Downey Jr.,7442276.422222222,33.95454545454545,17.533475318490034,247435540.59834912,41.180496589571625
321,Michael Clarke Duncan,5749671.37037037,45.629629629629626,17.531365095729885,220709937.86478418,41.09368819313451
322,Gary Busey,5001311.238095238,46.476190476190474,17.53096498511372,118365407.83578843,41.07724946110593
323,Kate Winslet,4788723.590909091,27.0,17.530615039044378,262902188.6032049,41.062877154030495
324,Olympia Dukakis,4475779.85,59.8421052631579,17.528040478465634,119761119.46634491,40.95729426235542
325,J. T. Walsh,6155581.740740741,48.18518518518518,17.525552082223268,103919396.34536265,40.85550298625523
326,Sigourney Weaver,8600869.863636363,50.02272727272727,17.524512810883383,225230674.9758789,40.81306508898994
327,Charlize Theron,7727752.933333334,27.517241379310345,17.524019082413087,121490920.20629716,40.792919490432475
328,Peter Sarsgaard,5824657.05,32.7,17.522000907947096,113027997.40457079,40.71067528142018
329,Demi Moore,7775310.766666667,32.6,17.516029549562845,150971389.1707096,40.46830161944439
330,Timothy Spall,7751904.185185186,45.407407407407405,17.51586323838514,401931771.0109693,40.46157184817598
331,Geoffrey Lewis,5124913.28,51.125,17.511863311759182,79719086.03503282,40.30005177917677
332,Vanessa Redgrave,8177679.478260869,60.22727272727273,17.510989594917923,178782289.3452351,40.26485632290411
333,Burt Lancaster,4920114.24,48.25,17.51041231024262,90794040.65132092,40.24161874638941
334,Chris Evans,11158422.7,26.1,17.509735803736667,300098550.39347595,40.21440423593197
335,Emilio Estevez,4350193.833333333,28.666666666666668,17.507485200744963,100235200.67306982,40.12399934836417
336,Gary Cole,8384744.090909091,45.31818181818182,17.506525307666756,94873654.26163596,40.085503078227184
337,Julianne Moore,7287851.948717949,40.21052631578947,17.505400312480162,126560009.38147418,40.04043243709267
338,Henry Fonda,7310515.956521739,53.54545454545455,17.502667119136007,98482910.21926256,39.93114361543389
339,Jeffrey Wright,7759569.2,38.65,17.497038100473954,148163797.85280102,39.707001903608024
340,Burt Reynolds,5730884.2,52.45,17.4920753992766,135602279.48969883,39.5104360698919
341,Jessica Alba,9618793.8,25.0,17.489666798153515,143679193.70609066,39.41538570436068
342,Rachel Weisz,9053643.038461538,34.4,17.488647518091707,176771567.8846685,39.37523085557864
343,Jim Broadbent,8764606.341463415,52.975,17.48848344917647,181874924.4790434,39.36877113409925
344,Donald Pleasence,6372967.1,59.9,17.486868993299034,81962207.4250859,39.30526326927141
345,Halle Berry,8899891.3,35.6,17.48611024382363,184070614.72227076,39.27545173255943
346,Gérard Depardieu,6496722.076923077,48.15384615384615,17.48191383845095,94115271.85924241,39.11098134945181
347,Jamie Lee Curtis,5442269.1034482755,33.13793103448276,17.48148105747446,106666034.3838754,39.09405852295478
348,Emily Mortimer,7935472.76,32.92,17.480102109874334,139896436.4685256,39.0401870163041
349,Kevin Bacon,5375150.325,37.225,17.47140292163833,150149338.27289814,38.70204200667433
350,Brian Dennehy,7907005.40625,53.53125,17.461008333273632,129943070.73681995,38.30183381430199
351,Steve Zahn,5981501.264705882,34.294117647058826,17.459579798302123,124905981.06470993,38.24715736813129
352,Eli Wallach,6498549.714285715,75.35,17.44892210237799,106447107.18294904,37.84169527867874
353,Hal Holbrook,5787054.636363637,67.0,17.448184781762492,128791312.34612006,37.813804100258444
354,Alfre Woodard,3294547.0416666665,45.416666666666664,17.447252341715963,93406244.00056994,37.7785614283965
355,Molly Shannon,5721357.318181818,38.31818181818182,17.44719604897719,123593013.78161283,37.7764348295634
356,Kevin Kline,5434811.485714286,49.51428571428571,17.446080353586915,92589536.90480304,37.7343113382251
357,Tom Wilkinson,9195343.638888888,55.22222222222222,17.44350280983663,149573233.14760134,37.63717474055821
358,Randy Quaid,3048381.0588235296,38.484848484848484,17.442928612527226,132708605.48101248,37.61556977943746
359,David Paymer,5260625.419354838,42.38709677419355,17.4376729602313,89433781.35771348,37.41839402124031
360,Daniel Stern,4936414.666666667,32.5,17.434062192274336,134064263.43724142,37.283528513661345
361,Bruce Dern,4438643.925925926,48.2962962962963,17.429995550876466,70118986.20440215,37.13221764519601
362,James Woods,5183926.902439024,47.829268292682926,17.427977836563795,98020057.31195247,37.05737097318554
363,M. C. Gainey,4168991.8260869565,53.0,17.42741991126124,154906735.66131467,37.036701494822076
364,William Forsythe,2141584.8695652173,39.714285714285715,17.420682178716582,87860691.2081895,36.78799689920792
365,Woody Allen,2932076.275862069,55.370370370370374,17.413839221090136,73937189.35744213,36.537117552607576
366,Susan Hayward,6656389.0,35.25,17.410924733428153,54894865.73495356,36.43078560114381
367,Casey Affleck,5961348.45,27.2,17.40777255375154,178575261.78368962,36.316130021599655
368,Kristen Stewart,13357994.80952381,16.857142857142858,17.401402695670214,237075424.95196706,36.08553663058191
369,Susan Sarandon,8079192.142857143,48.69565217391305,17.39864541556622,100643363.8698766,35.98617574423607
370,Tim Robbins,2832162.0303030303,37.42424242424242,17.396752320470245,124575338.21942408,35.91811493453067
371,Mike Epps,10240695.92,34.44,17.396204518947922,117471808.13885923,35.89844432477744
372,Philip Seymour Hoffman,7110875.594594595,34.78378378378378,17.390538552183315,117051856.69059643,35.69562007267623
373,Oliver Platt,8100086.205128205,40.02564102564103,17.386143873127352,129106932.92368767,35.5390934727575
374,Rip Torn,4943061.352941177,60.72727272727273,17.379299820476387,149597334.5935741,35.296692494583425
375,Seth Green,3989600.5,25.0,17.37822751349709,111081384.57603253,35.25886389043829
376,John Lithgow,6570380.666666667,46.75,17.37550218827838,130091528.71078841,35.16290284142304
377,Penelope Ann Miller,7052275.428571428,30.666666666666668,17.37277942520882,98808797.46669577,35.067292808947236
378,John C. Reilly,8329052.55,36.82051282051282,17.369084381177327,115067990.01339364,34.93795671638727
379,Tom Berenger,7490559.916666667,42.130434782608695,17.368703787968837,132298052.97658704,34.92466209742381
380,Jeffrey Tambor,7613659.447368421,55.5,17.368536032569345,184268136.34321848,34.918803788176795
381,Brendan Fraser,4938024.724137931,30.96551724137931,17.36805588092142,143037777.44805455,34.90204149153858
382,Christopher McDonald,6596368.212121212,43.78125,17.363308954272906,72010888.50346953,34.73675666852806
383,Naomi Watts,9551411.260869564,35.82608695652174,17.362171698177686,96922190.37532477,34.697274535182366
384,John Malkovich,6010431.6,44.65,17.361251871785658,133729948.73234329,34.66537374017926
385,David Morse,6840971.928571428,46.357142857142854,17.36120569585452,109733689.0010874,34.663773071224995
386,Clark Gregg,8317324.714285715,42.666666666666664,17.361146549476832,241880200.06195998,34.6617228952417
387,Fred Willard,4218039.75,58.625,17.350717259301028,114617626.06050348,34.3021042722996
388,Beth Grant,9383860.80952381,52.857142857142854,17.350564115771014,155191991.47221467,34.29685152918652
389,James Mason,4672410.16,52.82608695652174,17.34710237187954,68209085.63862577,34.17832987707151
390,Jennifer Tilly,6941333.695652174,37.26086956521739,17.346255557295176,136548676.8697117,34.14939941995775
391,Keenan Wynn,4472858.076923077,44.88,17.34609864021671,46499133.141997404,34.14404121637718
392,Famke Janssen,5448527.047619048,35.142857142857146,17.344299670401767,186473167.96601215,34.08267233380309
393,James Gammon,4257427.636363637,53.0,17.342288798114343,60236985.59219215,34.01420529483244
394,Paul Rudd,8694965.6,35.4,17.340950482794444,116131008.73957783,33.96871401042352
395,Jack Warden,3545265.4857142856,61.75757575757576,17.33958026718572,90787952.4217782,33.92220142169297
396,Celia Weston,5780939.090909091,49.5,17.33857928552626,106402954.53623347,33.88826290896954
397,Xander Berkeley,6980146.153846154,40.75,17.337245260744297,157180622.24947864,33.843085267178026
398,Martin Landau,7422873.590909091,62.09090909090909,17.336820336569193,102364333.75936918,33.82870757701832
399,Cloris Leachman,7209831.117647059,66.15625,17.330330616737463,116402156.92411126,33.60987957680156
400,Martin Sheen,7028917.678571428,55.67857142857143,17.318223499508242,146367676.47516355,33.20541422005923
401,Kathleen Turner,6476166.7272727275,35.90909090909091,17.316757687779884,112661520.4225989,33.156776989670334
402,Kenneth Branagh,5929332.095238095,37.65,17.311594645019202,147863316.64391285,32.98602830295566
403,Bob Balaban,5098419.703703703,49.333333333333336,17.31081331383377,119713907.34862182,32.960265356366435
404,Colleen Camp,5635441.5,39.76923076923077,17.303574830493645,107012926.27736609,32.7225444321339
405,Rosario Dawson,7264984.583333333,24.772727272727273,17.299986901942365,109023499.76760162,32.60534865146311
406,Ron Perlman,8297039.083333333,50.0,17.29727384364587,117206831.30473423,32.51700833020196
407,Harvey Keitel,4368071.256410256,54.37837837837838,17.29412614686813,118723057.69969548,32.41481556815031
408,Helen Hunt,4928723.565217392,34.68181818181818,17.293466434966543,150943574.89889628,32.39343818076601
409,Diane Lane,6830763.76,32.88,17.29125270706651,90931162.10820724,32.32180723784845
410,Leslie Nielsen,5218353.333333333,59.86206896551724,17.28880941211067,92410494.96392918,32.24293192632444
411,Albert Finney,6836482.666666667,57.55,17.285616957556826,129843183.3716829,32.140161962969664
412,Blythe Danner,9643782.952380951,56.76190476190476,17.284593503597723,146431659.28736624,32.10728481395639
413,Willem Dafoe,4335348.088888889,44.5,17.282285545834696,235171120.95669875,32.03326800341182
414,Reese Witherspoon,6015809.074074074,25.555555555555557,17.27659579265152,109491405.42053021,31.851524143976878
415,Elisabeth Shue,8293091.3,34.53333333333333,17.276183799864818,132934090.33745961,31.838404248620787
416,Jeffrey Jones,3878047.2592592593,47.370370370370374,17.27121458055357,111564353.97485755,31.680584680167737
417,Ed Harris,6360942.925,46.1578947368421,17.271095275368815,139154822.10314146,31.6768052476168
418,Sam Neill,7130749.0,48.76190476190476,17.2687370213491,194470383.3368304,31.60219130820076
419,Milla Jovovich,9467491.05,26.2,17.26572323917851,115230903.37900546,31.50709256291688
420,Dean Stockwell,4549305.7272727275,50.285714285714285,17.260667803859665,97253832.07092474,31.34821243686102
421,John Hurt,7031660.82,56.0,17.260070017792522,183684202.89909476,31.32947851223387
422,Ginger Rogers,8539902.777777778,30.333333333333332,17.258944941133176,34432111.59141486,31.29425026816385
423,Teri Garr,6865499.454545454,40.0,17.256891539090347,190777049.2871656,31.23005652107595
424,Jessica Lange,5308370.923076923,41.73076923076923,17.252139158580768,103810859.50757661,31.081991518440525
425,Katharine Hepburn,3690520.24,40.04,17.245157493561937,66447078.37001593,30.865743230487787
426,Frankie Faison,5400026.576923077,48.2,17.243244131446964,140420043.57515374,30.806742349765017
427,Hector Elizondo,6709422.708333333,59.166666666666664,17.242193301108795,134422565.58518955,30.774386693413756
428,Liev Schreiber,7306668.107142857,34.92857142857143,17.241337067799037,130657253.07490207,30.748047916117873
429,Elizabeth Perkins,11623303.75,35.15,17.240847995751977,194717920.95464483,30.73301358211637
430,Alfred Molina,6955643.6486486485,46.888888888888886,17.232196537846722,172077607.5392663,30.46827504720871
431,Robert Mitchum,8037723.37037037,44.074074074074076,17.23027227062317,74366653.13815999,30.40970231704328
432,Daryl Hannah,2690714.5555555555,31.62962962962963,17.224652533778297,82301074.16774814,30.239287085365056
433,Winona Ryder,5087318.161290322,26.413793103448278,17.21516266696802,116575542.34397998,29.953677619819135
434,Denis Leary,7821397.307692308,41.07692307692308,17.206503429815296,250691620.27110317,29.695421386418882
435,Stewart Granger,12314553.15,39.95,17.205633947666037,41114134.71589483,29.669612969213627
436,Robert Loggia,4505974.172413793,57.172413793103445,17.201554706069793,128841260.25417455,29.548829968852587
437,Adam Goldberg,2454901.0,29.68421052631579,17.198498805184546,125608065.14478448,29.458669504078653
438,Jim Belushi,5944952.846153846,38.16,17.1965441402316,76121765.95373005,29.401143915180672
439,Michael Shannon,10309457.136363637,30.636363636363637,17.193315798590962,126673552.5044114,29.30638002540648
440,Elliott Gould,7648868.75,49.56521739130435,17.18820186173141,151256358.60964528,29.156891611319278
441,Holly Hunter,4651746.2272727275,37.5,17.1878853947675,109822300.05242896,29.147665878250777
442,Fred Ward,4957761.592592592,51.629629629629626,17.186955116978996,63483339.661641054,29.12056306062679
443,Laura Dern,5528728.666666667,30.681818181818183,17.184236299229344,169516876.05092496,29.041497088586205
444,Juliette Lewis,5023596.24,25.208333333333332,17.18354779241673,75570636.26416107,29.021508701851992
445,James Gandolfini,4623732.88,38.0,17.18299555766458,69279335.29131919,29.00548644061895
446,Tony Curtis,17823213.09090909,32.63636363636363,17.182395689982773,76283663.21829592,28.98809220434983
447,Alan Arkin,8927358.09375,59.6,17.178764828167072,67427636.44109362,28.883031293499325
448,Rob Lowe,3436440.15,29.55,17.178055172562964,122549907.3599749,28.86254155966538
449,Luke Wilson,4126190.9677419355,31.838709677419356,17.17794542195259,102078743.01579332,28.859374051933397
450,Sean Penn,7046237.655172414,36.275862068965516,17.177788864478035,74766804.15739605,28.85485625487129
451,Matt Dillon,5329392.333333333,30.14814814814815,17.174722322720488,83137239.77747214,28.766507165577327
452,Philip Baker Hall,6262892.9,70.3,17.170388217081214,124040061.98970123,28.642099876558955
453,Matthew Broderick,6627232.225806451,35.03225806451613,17.167917981684365,159991844.4107131,28.57143446363968
454,John Turturro,6820484.239130435,40.61904761904762,17.160044418971438,154054399.4685952,28.347358777169145
455,Elias Koteas,9252291.793103449,37.67857142857143,17.159397236247184,89568693.43795666,28.329018791591377
456,Billy Connolly,7317751.666666667,60.142857142857146,17.15859309136429,194482557.0253436,28.306247313103718
457,Nathan Lane,6917386.24,43.28,17.15817457688253,154667097.8036754,28.29440321731463
458,Colm Meaney,8969198.476190476,46.04761904761905,17.155945362281415,120398519.83534053,28.23139917139331
459,Anne Bancroft,6111293.678571428,53.0,17.154979913687733,98227797.29473622,28.204156359648817
460,Nick Nolte,6664081.378378378,55.62162162162162,17.149606162425066,103928436.8554018,28.05300073889842
461,Anna Paquin,5460934.8,18.894736842105264,17.148377601144716,135337902.3884859,28.01855707080381
462,Danny Trejo,8726004.689655172,58.107142857142854,17.146330425428626,112396900.64293209,27.961256833008022
463,E.G. Daily,7777532.476190476,36.095238095238095,17.146038222262856,98631612.70458636,27.9530876588299
464,John Carroll Lynch,8229887.0,39.95,17.14136875609727,121712718.54631224,27.822865931370348
465,Uma Thurman,5175838.666666667,28.862068965517242,17.141182302652965,84850021.25752841,27.81767874578638
466,Kirk Douglas,7449848.333333333,47.0,17.140672279010662,59355467.36171385,27.803494689361578
467,Rade Serbedzija,11436801.12,56.916666666666664,17.139902107210297,209274452.1032094,27.78208946570812
468,Kim Basinger,6778824.75862069,41.592592592592595,17.138170875691383,107067281.74097088,27.73403384646769
469,Andy Dick,3457254.35,35.0,17.136817272812955,85455035.55674678,27.696518374676106
470,John C. McGinley,4004296.346153846,36.53846153846154,17.134414597216853,88841778.5095708,27.630052505815616
471,Dennis Farina,5464444.869565218,53.40909090909091,17.13112469838197,98804728.59884495,27.539301790458204
472,Benicio del Toro,4823372.208333333,32.65217391304348,17.131073865122286,78853073.0657432,27.537901913559196
473,Wallace Shawn,4457245.025,51.21052631578947,17.130890404874936,150527557.3031383,27.532850266665015
474,Alan Alda,8502807.15,60.73684210526316,17.12877585479424,98690993.89029984,27.474692186668552
475,Anthony Quinn,7269239.714285715,50.25,17.12641976271786,42922691.66640717,27.410035480592953
476,Kurtwood Smith,3846771.6363636362,49.86363636363637,17.12042349773661,118809850.649791,27.24616942782879
477,Charles Durning,7249019.5,62.85294117647059,17.118975808706487,123904052.99328643,27.20675398477145
478,Dianne Wiest,7126857.357142857,48.666666666666664,17.116261185870194,96780480.74842584,27.132998064149543
479,Steve Guttenberg,4547590.095238095,30.80952380952381,17.114788172624877,68287305.09158881,27.093060220323693
480,Anjelica Huston,8018890.861111111,44.25714285714286,17.111457735351003,78900483.49394949,27.00297857160695
481,Charles Bronson,8070226.84,50.958333333333336,17.11055839333817,53998146.0570245,26.978704575454262
482,Mike Starr,5759059.68,46.208333333333336,17.109925164302375,96694701.42579561,26.961626284174567
483,Michael Rapaport,3094006.56,27.956521739130434,17.107908954685254,82846859.16835694,26.907320758025683
484,Pruitt Taylor Vince,3992613.5714285714,38.526315789473685,17.10116429209579,85547566.6346515,26.726450598082188
485,Andy García,8480436.033333333,42.57142857142857,17.090892305719272,118402525.5119445,26.453322049573572
486,Kevin Pollak,5362915.454545454,40.32258064516129,17.089271025574817,100169198.69980982,26.410468551929018
487,David Alan Grier,6113329.0,43.17391304347826,17.079961813030117,94324919.59247108,26.165748728510813
488,Ben Kingsley,6636464.676470588,57.205882352941174,17.07563657511253,106834301.78425315,26.052820037748617
489,Michael Madsen,5000713.173913044,39.63636363636363,17.073783790492993,116086048.09430303,26.004594463084388
490,Guy Pearce,13662795.409090908,38.04545454545455,17.067265973087043,87817713.54919933,25.835652429403833
491,Paul Sorvino,4990398.857142857,55.095238095238095,17.066493082678512,115705417.0478544,25.815692016042668
492,Steve Buscemi,6263429.8,42.208333333333336,17.05826441200221,134281214.18057278,25.604134799223242
493,Terrence Howard,6303940.428571428,34.96296296296296,17.051075555450208,102435545.98078246,25.420730370932336
494,Woody Harrelson,8943342.853658536,39.85,17.05073170660574,125121019.30839215,25.41199098476875
495,Michael Rooker,4420022.565217392,40.56521739130435,17.05008857558917,117346601.76179679,25.39565299946942
496,Mark Ruffalo,6849248.285714285,37.607142857142854,17.04976653338738,210016725.31921715,25.38747584422676
497,Christopher Walken,4253351.28,54.34782608695652,17.04945808029476,117534332.148695,25.37964620638883
498,Maury Chaykin,5620849.518518519,44.76,17.040922024458045,116017874.45304422,25.163926138382983
499,William H. Macy,5227756.452380952,49.975,17.040047248252094,97699082.4426433,25.14192295988046
500,Rhys Ifans,10692390.590909092,37.04761904761905,17.035164642234772,173923619.55506933,25.01946405811812
501,Joe Mantegna,4771501.407407408,47.44,17.032364753230365,104488416.132348,24.949510312866185
502,David Strathairn,7810249.166666667,50.55172413793103,17.030436292976287,107939883.4788395,24.90144253716343
503,Mickey Rourke,5934988.5,43.827586206896555,17.027288131705312,117884203.34432535,24.823172048880828
504,Sam Rockwell,10380694.42857143,35.25,17.02354224323211,129560944.22072652,24.730361152991563
505,Josh Lucas,8283945.956521739,31.954545454545453,17.011479203241905,100773085.00411585,24.43382994717842
506,Bill Pullman,7078911.193548387,43.0,17.00795562935179,146848043.13110983,24.34788704394518
507,Michael Ironside,4436869.0869565215,43.21739130434783,17.00477333671692,152425299.72413456,24.270528097018477
508,Carla Gugino,9363488.2,31.433333333333334,17.003986920729652,139939847.01612842,24.251448868791904
509,Sean Young,3774694.4,30.1,16.999032298441904,62073166.9085681,24.131589274420733
510,Mia Farrow,4708183.291666667,44.208333333333336,16.998939321957334,54015898.11489785,24.129345708383966
511,Jennifer Connelly,6867346.583333333,29.583333333333332,16.994638351580388,98834615.9848687,24.02578896415741
512,Ethan Hawke,6904241.275862069,28.035714285714285,16.989444720831738,66831283.3956533,23.901331361007653
513,Jerry Lewis,5579640.136363637,35.5,16.980596582468635,33509690.97180059,23.690781932948873
514,Dylan Baker,6997620.88,41.8,16.97676900790136,172873296.3758501,23.60027701619611
515,Alan Cumming,8567106.629629629,36.7037037037037,16.976180350815024,143292107.1679218,23.58638863403937
516,Jonathan Pryce,6570958.4,51.241379310344826,16.97563422653735,164180150.36252144,23.573511051283965
517,John Cusack,4772283.255319149,30.425531914893618,16.973663961518476,78369351.66956653,23.527110712580015
518,Dennis Hopper,4666863.72972973,53.02777777777778,16.97198901779864,95778166.3107673,23.48773710973555
519,Stephen Tobolowsky,6167001.918918919,45.97222222222222,16.96886158138716,94408474.87525338,23.41439545094103
520,Aaron Eckhart,5472909.130434782,35.82608695652174,16.967941688342442,124770895.94245581,23.3928666150508
521,Marshall Bell,5520641.407407408,54.666666666666664,16.96613013524455,116848587.63655166,23.35052755637097
522,Kiefer Sutherland,6919280.277777778,28.558823529411764,16.965184942262376,91006102.83323969,23.328467228870327
523,Bridget Fonda,3960238.230769231,29.192307692307693,16.954446301924474,63198940.118203945,23.079291508427126
524,Zooey Deschanel,8147316.80952381,25.095238095238095,16.94939437185126,102104623.84449743,22.96299056106657
525,Glenne Headly,4348687.45,39.35,16.942916772171944,76286705.07286474,22.81472621772549
526,Clifton Powell,6965290.35,45.21052631578947,16.942500167141763,69330547.67829496,22.805223467605153
527,Kelly Preston,7151453.806451613,34.0,16.93504109011028,84843103.20481013,22.63575039116483
528,Shelley Winters,7317907.695652174,47.904761904761905,16.930961578821552,67280842.78947413,22.5435956927878
529,Richard Widmark,5387837.608695652,45.86363636363637,16.92856697969653,47520546.30170676,22.48967740037933
530,Sam Shepard,8947544.030303031,53.758620689655174,16.92528558673168,76738601.44035447,22.41600087809646
531,Ryan Reynolds,10880548.476190476,30.476190476190474,16.920861977636797,114498441.7635561,22.317060251411007
532,Jared Harris,4624450.9130434785,38.17391304347826,16.9193805198626,141790393.3004987,22.284022946732545
533,Ray Liotta,8252080.2894736845,46.05555555555556,16.914153167377748,83519218.11958478,22.16784043204709
534,Kevin J. O'Connor,6550316.909090909,32.57142857142857,16.911045561068473,111805632.25123969,22.099058440286786
535,Virginia Madsen,7120269.391304348,36.5,16.91011624035367,63347783.180580035,22.078530867327327
536,Eric Idle,2545748.8,48.8,16.906397499234167,125575881.55628276,21.99657900006501
537,John Heard,4223478.724137931,48.172413793103445,16.90533072062319,127271053.20296991,21.97312603185967
538,Joseph Gordon-Levitt,12744130.652173912,24.08695652173913,16.8996994288318,165602152.00653726,21.849736694357976
539,Robin Wright,8769137.851851853,36.69230769230769,16.89042178149839,149409194.48676166,21.647959996820788
540,Jeff Daniels,7798668.194444444,43.714285714285715,16.889892700830206,98634867.80773252,21.636509509063828
541,Billy Bob Thornton,5591359.666666667,45.62068965517241,16.88256714003574,134613711.82797307,21.478589077354158
542,Scott Wilson,6461484.285714285,49.857142857142854,16.88046463516508,71245180.09148118,21.43347767928921
543,Val Kilmer,7136490.694444444,39.75,16.87687699675118,128587804.31680971,21.356719883362192
544,Malcolm McDowell,7190311.407407408,53.48148148148148,16.876637274243823,82042156.41135143,21.35160081052586
545,Mary Steenburgen,6090703.114285714,43.14705882352941,16.87609109299459,100625366.89251493,21.339942150682543
546,Heather Graham,8600841.296296297,29.076923076923077,16.871216600635755,118210570.58560085,21.236173880019244
547,Ellen Burstyn,9969662.952380951,60.80952380952381,16.86818724198545,184938570.41660294,21.171939236985683
548,Christina Ricci,8472600.848484848,20.4375,16.865636952983884,73922461.60577439,21.11801346558629
549,Melanie Griffith,4373405.32,37.64,16.86393312524434,54000247.78887912,21.08206264414018
550,Harry Dean Stanton,6350611.302325581,64.975,16.861498686394835,102953500.60168368,21.030802072491397
551,Paul Guilfoyle,8784054.73076923,37.64,16.852924593843273,88339009.09264591,20.851252864813294
552,Forest Whitaker,6006479.944444444,35.82857142857143,16.848599588326113,79847680.38869339,20.761265818641174
553,Kris Kristofferson,8030904.566666666,60.2,16.840759113183374,105442677.7664192,20.59912409474756
554,Ernie Hudson,7560880.192307692,49.42307692307692,16.840497714577165,109151548.41999072,20.593740216119897
555,Dermot Mulroney,9776549.73076923,36.12,16.832231901735106,68718872.55028926,20.424217799258894
556,Michael McKean,4382964.483870967,47.03225806451613,16.830107407782336,49569055.49749702,20.380872731524516
557,Allison Janney,9691822.592592593,42.69230769230769,16.828989710982952,165143305.132023,20.358105820925527
558,Vivica A. Fox,4655481.05,35.63157894736842,16.8263472459737,162884257.1240515,20.304381252546637
559,Lucy Liu,8277939.24,35.0,16.823773709612723,163564356.70267093,20.25219437032875
560,Marisa Tomei,9135454.566666666,35.333333333333336,16.819127806931387,86669413.07651345,20.15832287396572
561,Frank Langella,8323438.678571428,59.57142857142857,16.803716133278655,76926691.63478987,19.850031128420866
562,Matthew Modine,7522008.666666667,34.57142857142857,16.79753417746729,105242819.0464631,19.72769763285972
563,Lois Smith,8917423.130434783,63.08695652173913,16.78269718572787,137813548.24050692,19.437158638204302
564,Marcia Gay Harden,6755868.730769231,43.0,16.780128655014423,81039695.05187084,19.387297761269313
565,"Ed Begley, Jr.",6397267.807692308,44.30769230769231,16.77603922754849,40877529.06728608,19.308176703492094
566,Sissy Spacek,8920757.125,46.125,16.761399179297634,84698255.76518247,19.027563174714707
567,Patricia Clarkson,8491116.46875,42.6875,16.758264984354458,87669053.13430318,18.96802044044146
568,James Spader,3272040.565217391,32.17391304347826,16.747142111124496,66761156.39031682,18.758210561110033
569,Frances Conroy,8790911.090909092,47.95454545454545,16.746081932846717,81373457.79556295,18.738334051926508
570,Maria Bello,9043362.4,38.05,16.726492642935575,106396951.86116126,18.37483535839297
571,Peter Gallagher,8018194.545454546,42.57142857142857,16.700402945679343,87352442.57617961,17.90164105536426
572,Will Patton,7270746.964285715,44.18518518518518,16.694793314302604,104381001.97526018,17.80150058616527
573,Giancarlo Esposito,5588997.958333333,37.76190476190476,16.69067197238878,41631670.92041022,17.72828549152234
574,Richard Riehle,5306112.523809524,49.80952380952381,16.6716140844244,75514625.5807064,17.393620941777055
575,Vincent D'Onofrio,5928950.814814814,37.666666666666664,16.66934645057689,102446827.81113923,17.354223264833983
576,Jon Polito,3113293.409090909,47.421052631578945,16.665520879872506,44726293.02220369,17.287960284386273
577,Mary Kay Place,4085631.619047619,48.23809523809524,16.66526862427229,75993268.12122451,17.283599849583396
578,Catherine Keener,8332176.375,44.666666666666664,16.6579507796285,56175823.588447325,17.15758279995405
579,Mary Beth Hurt,7128368.6,49.8421052631579,16.655859215314383,54868731.38874231,17.121734115036954
580,Larry Miller,8271734.75,45.708333333333336,16.636984854944576,76600759.04619399,16.8016029740634
581,Barbara Hershey,9428908.958333334,43.958333333333336,16.600731273767703,62891889.89054542,16.203393827200603
582,Udo Kier,5068768.0869565215,55.69565217391305,16.584872476403643,55646693.787837714,15.948454347772213
583,Tim Roth,6870061.909090909,39.578947368421055,16.57928115259089,82552062.80845548,15.859530208697866
584,Janeane Garofalo,3090356.4285714286,34.82142857142857,16.56769678589457,69546336.75356722,15.676867652877478
585,Richard Masur,4645058.333333333,39.25,16.555718317690896,41713825.58937598,15.49020300239382
586,Toni Collette,7191128.428571428,29.476190476190474,16.553118777365416,106717833.54651381,15.449987888091384
587,Gina Gershon,9888465.086956521,37.21739130434783,16.54379918753264,79813632.15027776,15.306669211020038
588,Kathy Baker,8238820.15,47.55,16.519490511390035,53143850.92397059,14.939070368317147
589,Maggie Gyllenhaal,8736683.333333334,25.916666666666668,16.49158244847745,107964166.69656886,14.527913829664303
590,Bruce Davison,6839386.0869565215,50.65217391304348,16.48225418830699,79974731.07611468,14.393023792543637
591,Nicky Katt,3402580.0,29.1,16.460674423286378,60120414.54065035,14.085753060482846
592,Danny Aiello,6167087.476190476,59.5,16.443898341473556,51834487.77712993,13.851420402462205
593,Beau Bridges,10513747.5,52.15,16.405813491002462,71591323.29016998,13.333810243093723
594,Lukas Haas,8947643.61904762,21.19047619047619,16.399343604232847,94646409.06456503,13.247820472609286
595,Aidan Quinn,8777381.518518519,38.44444444444444,16.365129286954136,45010146.28456906,12.802221736017447
596,Timothy Hutton,8685665.409090908,37.22727272727273,16.337871082370803,61955737.04750425,12.45796932314183
597,Michael Lerner,7048933.666666667,52.8,16.309366355342043,69230745.44097954,12.10787173117056
598,Anthony LaPaglia,7745125.304347826,39.34782608695652,16.301529434134746,71907871.23900007,12.013354141627337
599,Adrien Brody,7757562.384615385,29.56,16.280299040664634,94755976.61438456,11.760994235129214
600,Tom Arnold,8286715.608695652,41.08695652173913,16.217571537855587,79634297.40025313,11.045918352824208
601,Jennifer Jason Leigh,5193461.866666666,33.1,16.206651144177084,40699755.90072492,10.925948825350257
602,Christian Slater,4028155.8536585364,28.225,16.180854017985457,69222289.97679487,10.647695247190503
